,k,max_lr_iterations,C,scale_factor,nfeatures,nlevels,edgeThreshold,firstLevel,WTA_K,patchSize,fastThreshold,precision_score,recall_score,f1_score,accuracy_score
258,50,3,0.01,1.2,30,4,15,0,3,20,25,0.0,0.0,0.0,0.8970482361411087
259,50,3,0.01,1.2,30,4,15,0,3,20,30,0.1079913606911447,1.0,0.1949317738791423,0.1079913606911447
260,50,3,0.01,1.2,30,4,15,0,3,25,10,0.0,0.0,0.0,0.9013678905687545
261,50,3,0.01,1.2,30,4,15,0,3,25,15,0.0,0.0,0.0,0.8984881209503239
262,50,3,0.01,1.2,30,4,15,0,3,25,20,0.0,0.0,0.0,0.9035277177825773
263,50,3,0.01,1.2,30,4,15,0,3,25,25,0.0,0.0,0.0,0.8920086393088553
264,50,3,0.01,1.2,30,4,15,0,3,25,30,0.0,0.0,0.0,0.8891288696904248
265,50,3,0.01,1.2,30,4,15,0,3,30,10,0.0,0.0,0.0,0.8977681785457163
266,50,3,0.01,1.2,30,4,15,0,3,30,15,0.0,0.0,0.0,0.8941684665226782
267,50,3,0.01,1.2,30,4,15,0,3,30,20,0.0,0.0,0.0,0.9028077753779697
268,50,3,0.01,1.2,30,4,15,0,3,30,25,0.0,0.0,0.0,0.9013678905687545
269,50,3,0.01,1.2,30,4,15,0,3,30,30,0.0,0.0,0.0,0.8941684665226782
270,50,3,0.01,1.2,30,4,15,0,3,35,10,0.0,0.0,0.0,0.8992080633549316
271,50,3,0.01,1.2,30,4,15,0,3,35,15,0.0,0.0,0.0,0.8970482361411087
272,50,3,0.01,1.2,30,4,15,0,3,35,20,0.0,0.0,0.0,0.8876889848812095
273,50,3,0.01,1.2,30,4,15,0,3,35,25,0.0,0.0,0.0,0.8804895608351332
274,50,3,0.01,1.2,30,4,15,0,3,35,30,0.0,0.0,0.0,0.8999280057595392
275,50,3,0.01,1.2,30,4,15,0,3,40,10,0.0,0.0,0.0,0.9006479481641468
276,50,3,0.01,1.2,30,4,15,0,3,40,15,0.0,0.0,0.0,0.8869690424766019
277,50,3,0.01,1.2,30,4,15,0,3,40,20,0.10367170626349892,1.0,0.187866927592955,0.10367170626349892
278,50,3,0.01,1.2,30,4,15,0,3,40,25,0.0,0.0,0.0,0.884809215262779
279,50,3,0.01,1.2,30,4,15,0,3,40,30,0.1079913606911447,1.0,0.1949317738791423,0.1079913606911447
280,50,3,0.01,1.2,30,4,15,1,2,10,10,0.0,0.0,0.0,0.8833693304535637
281,50,3,0.01,1.2,30,4,15,1,2,10,15,0.0,0.0,0.0,0.8992080633549316
282,50,3,0.01,1.2,30,4,15,1,2,10,20,0.10223182145428365,1.0,0.1854996734160679,0.10223182145428365
283,50,3,0.01,1.2,30,4,15,1,2,10,25,0.0,0.0,0.0,0.8884089272858171
284,50,3,0.01,1.2,30,4,15,1,2,10,30,0.0,0.0,0.0,0.896328293736501
285,50,3,0.01,1.2,30,4,15,1,2,15,10,0.0,0.0,0.0,0.8912886969042476
286,50,3,0.01,1.2,30,4,15,1,2,15,15,0.10007199424046076,1.0,0.1819371727748691,0.10007199424046076
287,50,3,0.01,1.2,30,4,15,1,2,15,20,0.10727141828653708,1.0,0.19375812743823148,0.10727141828653708
288,50,3,0.01,1.2,30,4,15,1,2,15,25,0.0,0.0,0.0,0.9006479481641468
289,50,3,0.01,1.2,30,4,15,1,2,15,30,0.10367170626349892,1.0,0.187866927592955,0.10367170626349892
290,50,3,0.01,1.2,30,4,15,1,2,20,10,0.1029517638588913,1.0,0.18668407310704963,0.1029517638588913
291,50,3,0.01,1.2,30,4,15,1,2,20,15,0.0,0.0,0.0,0.912167026637869
292,50,3,0.01,1.2,30,4,15,1,2,20,20,0.0,0.0,0.0,0.9028077753779697
293,50,3,0.01,1.2,30,4,15,1,2,20,25,0.0,0.0,0.0,0.9006479481641468
294,50,3,0.01,1.2,30,4,15,1,2,20,30,0.0,0.0,0.0,0.8984881209503239
295,50,3,0.01,1.2,30,4,15,1,2,25,10,0.0,0.0,0.0,0.8984881209503239
296,50,3,0.01,1.2,30,4,15,1,2,25,15,0.0,0.0,0.0,0.8970482361411087
297,50,3,0.01,1.2,30,4,15,1,2,25,20,0.0,0.0,0.0,0.8934485241180705
298,50,3,0.01,1.2,30,4,15,1,2,25,25,0.0,0.0,0.0,0.8977681785457163
299,50,3,0.01,1.2,30,4,15,1,2,25,30,0.0,0.0,0.0,0.8970482361411087
300,50,3,0.01,1.2,30,4,15,1,2,30,10,0.0,0.0,0.0,0.8999280057595392
301,50,3,0.01,1.2,30,4,15,1,2,30,15,0.0,0.0,0.0,0.8898488120950324
302,50,3,0.01,1.2,30,4,15,1,2,30,20,0.0,0.0,0.0,0.8999280057595392
303,50,3,0.01,1.2,30,4,15,1,2,30,25,0.0,0.0,0.0,0.8970482361411087
304,50,3,0.01,1.2,30,4,15,1,2,30,30,0.0,0.0,0.0,0.9020878329733621
305,50,3,0.01,1.2,30,4,15,1,2,35,10,0.0,0.0,0.0,0.8941684665226782
306,50,3,0.01,1.2,30,4,15,1,2,35,15,0.0,0.0,0.0,0.9006479481641468
307,50,3,0.01,1.2,30,4,15,1,2,35,20,0.0,0.0,0.0,0.8970482361411087
308,50,3,0.01,1.2,30,4,15,1,2,35,25,0.0,0.0,0.0,0.8977681785457163
309,50,3,0.01,1.2,30,4,15,1,2,35,30,0.0,0.0,0.0,0.9006479481641468
310,50,3,0.01,1.2,30,4,15,1,2,40,10,0.10007199424046076,1.0,0.1819371727748691,0.10007199424046076
311,50,3,0.01,1.2,30,4,15,1,2,40,15,0.09791216702663787,1.0,0.1783606557377049,0.09791216702663787
312,50,3,0.01,1.2,30,4,15,1,2,40,20,0.11519078473722102,1.0,0.2065848934796643,0.11519078473722102
313,50,3,0.01,1.2,30,4,15,1,2,40,25,0.10223182145428365,1.0,0.1854996734160679,0.10223182145428365
314,50,3,0.01,1.2,30,4,15,1,2,40,30,0.09359251259899208,1.0,0.17116524028966426,0.09359251259899208
315,50,3,0.01,1.2,30,4,15,1,3,10,10,0.11807055435565154,1.0,0.2112041210560206,0.11807055435565154
316,50,3,0.01,1.2,30,4,15,1,3,10,15,0.10223182145428365,1.0,0.1854996734160679,0.10223182145428365
317,50,3,0.01,1.2,30,4,15,1,3,10,20,0.10007199424046076,1.0,0.1819371727748691,0.10007199424046076
318,50,3,0.01,1.2,30,4,15,1,3,10,25,0.11087113030957524,1.0,0.19961114711600778,0.11087113030957524
319,50,3,0.01,1.2,30,4,15,1,3,10,30,0.09287257019438445,1.0,0.1699604743083004,0.09287257019438445
320,50,3,0.01,1.2,30,4,15,1,3,15,10,0.10007199424046076,1.0,0.1819371727748691,0.10007199424046076
321,50,3,0.01,1.2,30,4,15,1,3,15,15,0.0,0.0,0.0,0.8941684665226782
322,50,3,0.01,1.2,30,4,15,1,3,15,20,0.0,0.0,0.0,0.8927285817134629
323,50,3,0.01,1.2,30,4,15,1,3,15,25,0.0,0.0,0.0,0.8920086393088553
324,50,3,0.01,1.2,30,4,15,1,3,15,30,0.0,0.0,0.0,0.896328293736501
325,50,3,0.01,1.2,30,4,15,1,3,20,10,0.0,0.0,0.0,0.8869690424766019
326,50,3,0.01,1.2,30,4,15,1,3,20,15,0.0,0.0,0.0,0.8956083513318934
327,50,3,0.01,1.2,30,4,15,1,3,20,20,0.0,0.0,0.0,0.8999280057595392
328,50,3,0.01,1.2,30,4,15,1,3,20,25,0.0,0.0,0.0,0.8826493880489561
329,50,3,0.01,1.2,30,4,15,1,3,20,30,0.0,0.0,0.0,0.9013678905687545
330,50,3,0.01,1.2,30,4,15,1,3,25,10,0.0,0.0,0.0,0.89056875449964
331,50,3,0.01,1.2,30,4,15,1,3,25,15,0.0,0.0,0.0,0.8948884089272858
332,50,3,0.01,1.2,30,4,15,1,3,25,20,0.0,0.0,0.0,0.8970482361411087
333,50,3,0.01,1.2,30,4,15,1,3,25,25,0.0,0.0,0.0,0.8891288696904248
334,50,3,0.01,1.2,30,4,15,1,3,25,30,0.0,0.0,0.0,0.9020878329733621
335,50,3,0.01,1.2,30,4,15,1,3,30,10,0.0,0.0,0.0,0.8984881209503239
336,50,3,0.01,1.2,30,4,15,1,3,30,15,0.0,0.0,0.0,0.8920086393088553
337,50,3,0.01,1.2,30,4,15,1,3,30,20,0.0,0.0,0.0,0.8898488120950324
338,50,3,0.01,1.2,30,4,15,1,3,30,25,0.0,0.0,0.0,0.8927285817134629
339,50,3,0.01,1.2,30,4,15,1,3,30,30,0.0,0.0,0.0,0.8999280057595392
340,50,3,0.01,1.2,30,4,15,1,3,35,10,0.0,0.0,0.0,0.8999280057595392
341,50,3,0.01,1.2,30,4,15,1,3,35,15,0.0,0.0,0.0,0.906407487401008
342,50,3,0.01,1.2,30,4,15,1,3,35,20,0.0,0.0,0.0,0.8970482361411087
343,50,3,0.01,1.2,30,4,15,1,3,35,25,0.0,0.0,0.0,0.8941684665226782
344,50,3,0.01,1.2,30,4,15,1,3,35,30,0.0,0.0,0.0,0.9056875449964003
345,50,3,0.01,1.2,30,4,15,1,3,40,10,0.0,0.0,0.0,0.8920086393088553
346,50,3,0.01,1.2,30,4,15,1,3,40,15,0.0,0.0,0.0,0.8977681785457163
347,50,3,0.01,1.2,30,4,15,1,3,40,20,0.0,0.0,0.0,0.8891288696904248
348,50,3,0.01,1.2,30,4,15,1,3,40,25,0.0,0.0,0.0,0.9006479481641468
349,50,3,0.01,1.2,30,4,15,1,3,40,30,0.0,0.0,0.0,0.8920086393088553
350,50,3,0.01,1.2,30,4,15,2,2,10,10,0.0,0.0,0.0,0.8941684665226782
351,50,3,0.01,1.2,30,4,15,2,2,10,15,0.0,0.0,0.0,0.8992080633549316
352,50,3,0.01,1.2,30,4,15,2,2,10,20,0.10439164866810655,1.0,0.18904823989569752,0.10439164866810655
353,50,3,0.01,1.2,30,4,15,2,2,10,25,0.0,0.0,0.0,0.8999280057595392
354,50,3,0.01,1.2,30,4,15,2,2,10,30,0.0,0.0,0.0,0.8948884089272858
355,50,3,0.01,1.2,30,4,15,2,2,15,10,0.0,0.0,0.0,0.9049676025917927
356,50,3,0.01,1.2,30,4,15,2,2,15,15,0.0,0.0,0.0,0.8840892728581713
357,50,3,0.01,1.2,30,4,15,2,2,15,20,0.0,0.0,0.0,0.89056875449964
358,50,3,0.01,1.2,30,4,15,2,2,15,25,0.11231101511879049,1.0,0.20194174757281552,0.11231101511879049
359,50,3,0.01,1.2,30,4,15,2,2,15,30,0.0,0.0,0.0,0.8898488120950324
360,50,3,0.01,1.2,30,4,15,2,2,20,10,0.0,0.0,0.0,0.8956083513318934
361,50,3,0.01,1.2,30,4,15,2,2,20,15,0.0,0.0,0.0,0.8884089272858171
362,50,3,0.01,1.2,30,4,15,2,2,20,20,0.0,0.0,0.0,0.904247660187185
363,50,3,0.01,1.2,30,4,15,2,2,20,25,0.0,0.0,0.0,0.8934485241180705
364,50,3,0.01,1.2,30,4,15,2,2,20,30,0.0,0.0,0.0,0.9006479481641468
365,50,3,0.01,1.2,30,4,15,2,2,25,10,0.0,0.0,0.0,0.8884089272858171
366,50,3,0.01,1.2,30,4,15,2,2,25,15,0.0,0.0,0.0,0.896328293736501
367,50,3,0.01,1.2,30,4,15,2,2,25,20,0.0,0.0,0.0,0.8884089272858171
368,50,3,0.01,1.2,30,4,15,2,2,25,25,0.0,0.0,0.0,0.8977681785457163
369,50,3,0.01,1.2,30,4,15,2,2,25,30,0.0,0.0,0.0,0.9006479481641468
370,50,3,0.01,1.2,30,4,15,2,2,30,10,0.0,0.0,0.0,0.8876889848812095
371,50,3,0.01,1.2,30,4,15,2,2,30,15,0.0,0.0,0.0,0.8884089272858171
372,50,3,0.01,1.2,30,4,15,2,2,30,20,0.0,0.0,0.0,0.8999280057595392
373,50,3,0.01,1.2,30,4,15,2,2,30,25,0.0,0.0,0.0,0.8884089272858171
374,50,3,0.01,1.2,30,4,15,2,2,30,30,0.0,0.0,0.0,0.8876889848812095
375,50,3,0.01,1.2,30,4,15,2,2,35,10,0.0,0.0,0.0,0.8970482361411087
376,50,3,0.01,1.2,30,4,15,2,2,35,15,0.0,0.0,0.0,0.906407487401008
377,50,3,0.01,1.2,30,4,15,2,2,35,20,0.0,0.0,0.0,0.8999280057595392
378,50,3,0.01,1.2,30,4,15,2,2,35,25,0.0,0.0,0.0,0.8941684665226782
379,50,3,0.01,1.2,30,4,15,2,2,35,30,0.0,0.0,0.0,0.8970482361411087
380,50,3,0.01,1.2,30,4,15,2,2,40,10,0.0,0.0,0.0,0.884809215262779
381,50,3,0.01,1.2,30,4,15,2,2,40,15,0.10223182145428365,1.0,0.1854996734160679,0.10223182145428365
382,50,3,0.01,1.2,30,4,15,2,2,40,20,0.0,0.0,0.0,0.8790496760259179
383,50,3,0.01,1.2,30,4,15,2,2,40,25,0.11231101511879049,1.0,0.20194174757281552,0.11231101511879049
384,50,3,0.01,1.2,30,4,15,2,2,40,30,0.09863210943124551,1.0,0.1795543905635649,0.09863210943124551
385,50,3,0.01,1.2,30,4,15,2,3,10,10,0.0,0.0,0.0,0.8970482361411087
386,50,3,0.01,1.2,30,4,15,2,3,10,15,0.0,0.0,0.0,0.8948884089272858
387,50,3,0.01,1.2,30,4,15,2,3,10,20,0.10151187904967603,1.0,0.18431372549019606,0.10151187904967603
388,50,3,0.01,1.2,30,4,15,2,3,10,25,0.0,0.0,0.0,0.9006479481641468
389,50,3,0.01,1.2,30,4,15,2,3,10,30,0.11447084233261338,1.0,0.2054263565891473,0.11447084233261338
390,50,3,0.01,1.2,30,4,15,2,3,15,10,0.0,0.0,0.0,0.9013678905687545
391,50,3,0.01,1.2,30,4,15,2,3,15,15,0.0,0.0,0.0,0.8891288696904248
392,50,3,0.01,1.2,30,4,15,2,3,15,20,0.0,0.0,0.0,0.8927285817134629
393,50,3,0.01,1.2,30,4,15,2,3,15,25,0.0,0.0,0.0,0.8970482361411087
394,50,3,0.01,1.2,30,4,15,2,3,15,30,0.0,0.0,0.0,0.8927285817134629
395,50,3,0.01,1.2,30,4,15,2,3,20,10,0.10439164866810655,1.0,0.18904823989569752,0.10439164866810655
396,50,3,0.01,1.2,30,4,15,2,3,20,15,0.0,0.0,0.0,0.8884089272858171
397,50,3,0.01,1.2,30,4,15,2,3,20,20,0.0,0.0,0.0,0.8977681785457163
398,50,3,0.01,1.2,30,4,15,2,3,20,25,0.0,0.0,0.0,0.8941684665226782
399,50,3,0.01,1.2,30,4,15,2,3,20,30,0.0,0.0,0.0,0.9128869690424766
400,50,3,0.01,1.2,30,4,15,2,3,25,10,0.0,0.0,0.0,0.89056875449964
401,50,3,0.01,1.2,30,4,15,2,3,25,15,0.0,0.0,0.0,0.8884089272858171
402,50,3,0.01,1.2,30,4,15,2,3,25,20,0.0,0.0,0.0,0.9006479481641468
403,50,3,0.01,1.2,30,4,15,2,3,25,25,0.0,0.0,0.0,0.8840892728581713
404,50,3,0.01,1.2,30,4,15,2,3,25,30,0.0,0.0,0.0,0.8992080633549316
405,50,3,0.01,1.2,30,4,15,2,3,30,10,0.0,0.0,0.0,0.8884089272858171
406,50,3,0.01,1.2,30,4,15,2,3,30,15,0.0,0.0,0.0,0.904247660187185
407,50,3,0.01,1.2,30,4,15,2,3,30,20,0.0,0.0,0.0,0.8999280057595392
408,50,3,0.01,1.2,30,4,15,2,3,30,25,0.0,0.0,0.0,0.9056875449964003
409,50,3,0.01,1.2,30,4,15,2,3,30,30,0.0,0.0,0.0,0.9020878329733621
410,50,3,0.01,1.2,30,4,15,2,3,35,10,0.0,0.0,0.0,0.8862491000719942
411,50,3,0.01,1.2,30,4,15,2,3,35,15,0.0,0.0,0.0,0.8970482361411087
412,50,3,0.01,1.2,30,4,15,2,3,35,20,0.0,0.0,0.0,0.8927285817134629
413,50,3,0.01,1.2,30,4,15,2,3,35,25,0.0,0.0,0.0,0.8948884089272858
414,50,3,0.01,1.2,30,4,15,2,3,35,30,0.0,0.0,0.0,0.8833693304535637
415,50,3,0.01,1.2,30,4,15,2,3,40,10,0.0,0.0,0.0,0.896328293736501
416,50,3,0.01,1.2,30,4,15,2,3,40,15,0.0,0.0,0.0,0.8948884089272858
417,50,3,0.01,1.2,30,4,15,2,3,40,20,0.0,0.0,0.0,0.8977681785457163
418,50,3,0.01,1.2,30,4,15,2,3,40,25,0.0,0.0,0.0,0.884809215262779
419,50,3,0.01,1.2,30,4,15,2,3,40,30,0.0,0.0,0.0,0.8984881209503239
420,50,3,0.01,1.2,30,4,20,0,2,10,10,0.10943124550035997,1.0,0.1972744970798183,0.10943124550035997
421,50,3,0.01,1.2,30,4,20,0,2,10,15,0.10511159107271419,1.0,0.19022801302931594,0.10511159107271419
422,50,3,0.01,1.2,30,4,20,0,2,10,20,0.1101511879049676,1.0,0.19844357976653695,0.1101511879049676
423,50,3,0.01,1.2,30,4,20,0,2,10,25,0.10727141828653708,1.0,0.19375812743823148,0.10727141828653708
424,50,3,0.01,1.2,30,4,20,0,2,10,30,0.10943124550035997,1.0,0.1972744970798183,0.10943124550035997
425,50,3,0.01,1.2,30,4,20,0,2,15,10,0.12023038156947444,1.0,0.2146529562982005,0.12023038156947444
426,50,3,0.01,1.2,30,4,20,0,2,15,15,0.1079913606911447,1.0,0.1949317738791423,0.1079913606911447
427,50,3,0.01,1.2,30,4,20,0,2,15,20,0.10655147588192944,1.0,0.1925829538061158,0.10655147588192944
428,50,3,0.01,1.2,30,4,20,0,2,15,25,0.11735061195104392,1.0,0.21005154639175258,0.11735061195104392
429,50,3,0.01,1.2,30,4,20,0,2,15,30,0.09791216702663787,1.0,0.1783606557377049,0.09791216702663787
430,50,3,0.01,1.2,30,4,20,0,2,20,10,0.1029517638588913,1.0,0.18668407310704963,0.1029517638588913
431,50,3,0.01,1.2,30,4,20,0,2,20,15,0.0,0.0,0.0,0.8776097912167027
432,50,3,0.01,1.2,30,4,20,0,2,20,20,0.0,0.0,0.0,0.9085673146148309
433,50,3,0.01,1.2,30,4,20,0,2,20,25,0.11087113030957524,1.0,0.19961114711600778,0.11087113030957524
434,50,3,0.01,1.2,30,4,20,0,2,20,30,0.0,0.0,0.0,0.8718502519798416
435,50,3,0.01,1.2,30,4,20,0,2,25,10,0.10223182145428365,1.0,0.1854996734160679,0.10223182145428365
436,50,3,0.01,1.2,30,4,20,0,2,25,15,0.0,0.0,0.0,0.8941684665226782
437,50,3,0.01,1.2,30,4,20,0,2,25,20,0.10871130309575235,1.0,0.1961038961038961,0.10871130309575235
438,50,3,0.01,1.2,30,4,20,0,2,25,25,0.10727141828653708,1.0,0.19375812743823148,0.10727141828653708
439,50,3,0.01,1.2,30,4,20,0,2,25,30,0.09575233981281497,1.0,0.17477003942181338,0.09575233981281497
440,50,3,0.01,1.2,30,4,20,0,2,30,10,0.0,0.0,0.0,0.8934485241180705
441,50,3,0.01,1.2,30,4,20,0,2,30,15,0.10007199424046076,1.0,0.1819371727748691,0.10007199424046076
442,50,3,0.01,1.2,30,4,20,0,2,30,20,0.0964722822174226,1.0,0.17596848325673012,0.0964722822174226
443,50,3,0.01,1.2,30,4,20,0,2,30,25,0.10151187904967603,1.0,0.18431372549019606,0.10151187904967603
444,50,3,0.01,1.2,30,4,20,0,2,30,30,0.1007919366450684,1.0,0.18312622629169392,0.1007919366450684
445,50,3,0.01,1.2,30,4,20,0,2,35,10,0.0,0.0,0.0,0.8934485241180705
446,50,3,0.01,1.2,30,4,20,0,2,35,15,0.0,0.0,0.0,0.9071274298056156
447,50,3,0.01,1.2,30,4,20,0,2,35,20,0.09359251259899208,1.0,0.17116524028966426,0.09359251259899208
448,50,3,0.01,1.2,30,4,20,0,2,35,25,0.1007919366450684,1.0,0.18312622629169392,0.1007919366450684
449,50,3,0.01,1.2,30,4,20,0,2,35,30,0.0,0.0,0.0,0.8920086393088553
450,50,3,0.01,1.2,30,4,20,0,2,40,10,0.10583153347732181,1.0,0.19140624999999997,0.10583153347732181
451,50,3,0.01,1.2,30,4,20,0,2,40,15,0.11735061195104392,1.0,0.21005154639175258,0.11735061195104392
452,50,3,0.01,1.2,30,4,20,0,2,40,20,0.0964722822174226,1.0,0.17596848325673012,0.0964722822174226
453,50,3,0.01,1.2,30,4,20,0,2,40,25,0.10727141828653708,1.0,0.19375812743823148,0.10727141828653708
454,50,3,0.01,1.2,30,4,20,0,2,40,30,0.0,0.0,0.0,0.896328293736501
455,50,3,0.01,1.2,30,4,20,0,3,10,10,0.0,0.0,0.0,0.8862491000719942
456,50,3,0.01,1.2,30,4,20,0,3,10,15,0.10223182145428365,1.0,0.1854996734160679,0.10223182145428365
457,50,3,0.01,1.2,30,4,20,0,3,10,20,0.1007919366450684,1.0,0.18312622629169392,0.1007919366450684
458,50,3,0.01,1.2,30,4,20,0,3,10,25,0.1079913606911447,1.0,0.1949317738791423,0.1079913606911447
459,50,3,0.01,1.2,30,4,20,0,3,10,30,0.10007199424046076,1.0,0.1819371727748691,0.10007199424046076
460,50,3,0.01,1.2,30,4,20,0,3,15,10,0.0,0.0,0.0,0.8984881209503239
461,50,3,0.01,1.2,30,4,20,0,3,15,15,0.10655147588192944,1.0,0.1925829538061158,0.10655147588192944
462,50,3,0.01,1.2,30,4,20,0,3,15,20,0.10583153347732181,1.0,0.19140624999999997,0.10583153347732181
463,50,3,0.01,1.2,30,4,20,0,3,15,25,0.10439164866810655,1.0,0.18904823989569752,0.10439164866810655
464,50,3,0.01,1.2,30,4,20,0,3,15,30,0.10007199424046076,1.0,0.1819371727748691,0.10007199424046076
465,50,3,0.01,1.2,30,4,20,0,3,20,10,0.10151187904967603,1.0,0.18431372549019606,0.10151187904967603
466,50,3,0.01,1.2,30,4,20,0,3,20,15,0.10943124550035997,1.0,0.1972744970798183,0.10943124550035997
467,50,3,0.01,1.2,30,4,20,0,3,20,20,0.0,0.0,0.0,0.8891288696904248
468,50,3,0.01,1.2,30,4,20,0,3,20,25,0.0964722822174226,1.0,0.17596848325673012,0.0964722822174226
469,50,3,0.01,1.2,30,4,20,0,3,20,30,0.10727141828653708,1.0,0.19375812743823148,0.10727141828653708
470,50,3,0.01,1.2,30,4,20,0,3,25,10,0.0,0.0,0.0,0.8977681785457163
471,50,3,0.01,1.2,30,4,20,0,3,25,15,0.0,0.0,0.0,0.8934485241180705
472,50,3,0.01,1.2,30,4,20,0,3,25,20,0.11231101511879049,1.0,0.20194174757281552,0.11231101511879049
473,50,3,0.01,1.2,30,4,20,0,3,25,25,0.0,0.0,0.0,0.8934485241180705
474,50,3,0.01,1.2,30,4,20,0,3,25,30,0.0,0.0,0.0,0.9006479481641468
475,50,3,0.01,1.2,30,4,20,0,3,30,10,0.0,0.0,0.0,0.9028077753779697
476,50,3,0.01,1.2,30,4,20,0,3,30,15,0.10655147588192944,1.0,0.1925829538061158,0.10655147588192944
477,50,3,0.01,1.2,30,4,20,0,3,30,20,0.0,0.0,0.0,0.8920086393088553
478,50,3,0.01,1.2,30,4,20,0,3,30,25,0.0,0.0,0.0,0.89056875449964
479,50,3,0.01,1.2,30,4,20,0,3,30,30,0.1029517638588913,1.0,0.18668407310704963,0.1029517638588913
480,50,3,0.01,1.2,30,4,20,0,3,35,10,0.0,0.0,0.0,0.8999280057595392
481,50,3,0.01,1.2,30,4,20,0,3,35,15,0.0,0.0,0.0,0.8912886969042476
482,50,3,0.01,1.2,30,4,20,0,3,35,20,0.0,0.0,0.0,0.8840892728581713
483,50,3,0.01,1.2,30,4,20,0,3,35,25,0.0,0.0,0.0,0.8956083513318934
484,50,3,0.01,1.2,30,4,20,0,3,35,30,0.0,0.0,0.0,0.8984881209503239
485,50,3,0.01,1.2,30,4,20,0,3,40,10,0.1101511879049676,1.0,0.19844357976653695,0.1101511879049676
486,50,3,0.01,1.2,30,4,20,0,3,40,15,0.0,0.0,0.0,0.896328293736501
487,50,3,0.01,1.2,30,4,20,0,3,40,20,0.0,0.0,0.0,0.9071274298056156
488,50,3,0.01,1.2,30,4,20,0,3,40,25,0.09431245500359971,1.0,0.1723684210526316,0.09431245500359971
489,50,3,0.01,1.2,30,4,20,0,3,40,30,0.10367170626349892,1.0,0.187866927592955,0.10367170626349892
490,50,3,0.01,1.2,30,4,20,1,2,10,10,0.0,0.0,0.0,0.8970482361411087
491,50,3,0.01,1.2,30,4,20,1,2,10,15,0.09071274298056156,1.0,0.16633663366336635,0.09071274298056156
492,50,3,0.01,1.2,30,4,20,1,2,10,20,0.09503239740820735,1.0,0.17357001972386588,0.09503239740820735
493,50,3,0.01,1.2,30,4,20,1,2,10,25,0.11231101511879049,1.0,0.20194174757281552,0.11231101511879049
494,50,3,0.01,1.2,30,4,20,1,2,10,30,0.11591072714182865,1.0,0.20774193548387096,0.11591072714182865
495,50,3,0.01,1.2,30,4,20,1,2,15,10,0.11159107271418287,1.0,0.20077720207253885,0.11159107271418287
496,50,3,0.01,1.2,30,4,20,1,2,15,15,0.10655147588192944,1.0,0.1925829538061158,0.10655147588192944
497,50,3,0.01,1.2,30,4,20,1,2,15,20,0.11087113030957524,1.0,0.19961114711600778,0.11087113030957524
498,50,3,0.01,1.2,30,4,20,1,2,15,25,0.09863210943124551,1.0,0.1795543905635649,0.09863210943124551
499,50,3,0.01,1.2,30,4,20,1,2,15,30,0.10943124550035997,1.0,0.1972744970798183,0.10943124550035997
500,50,3,0.01,1.2,30,4,20,1,2,20,10,0.0,0.0,0.0,0.89056875449964
501,50,3,0.01,1.2,30,4,20,1,2,20,15,0.0,0.0,0.0,0.8941684665226782
502,50,3,0.01,1.2,30,4,20,1,2,20,20,0.0,0.0,0.0,0.9028077753779697
503,50,3,0.01,1.2,30,4,20,1,2,20,25,0.0,0.0,0.0,0.8934485241180705
504,50,3,0.01,1.2,30,4,20,1,2,20,30,0.0,0.0,0.0,0.8869690424766019
505,50,3,0.01,1.2,30,4,20,1,2,25,10,0.0,0.0,0.0,0.8884089272858171
506,50,3,0.01,1.2,30,4,20,1,2,25,15,0.0,0.0,0.0,0.89056875449964
507,50,3,0.01,1.2,30,4,20,1,2,25,20,0.0,0.0,0.0,0.8970482361411087
508,50,3,0.01,1.2,30,4,20,1,2,25,25,0.0,0.0,0.0,0.8999280057595392
509,50,3,0.01,1.2,30,4,20,1,2,25,30,0.0,0.0,0.0,0.8934485241180705
510,50,3,0.01,1.2,30,4,20,1,2,30,10,0.0,0.0,0.0,0.8912886969042476
511,50,3,0.01,1.2,30,4,20,1,2,30,15,0.0,0.0,0.0,0.8984881209503239
512,50,3,0.01,1.2,30,4,20,1,2,30,20,0.0,0.0,0.0,0.9092872570194385
513,50,3,0.01,1.2,30,4,20,1,2,30,25,0.0,0.0,0.0,0.8956083513318934
514,50,3,0.01,1.2,30,4,20,1,2,30,30,0.0,0.0,0.0,0.9049676025917927
515,50,3,0.01,1.2,30,4,20,1,2,35,10,0.0,0.0,0.0,0.8948884089272858
516,50,3,0.01,1.2,30,4,20,1,2,35,15,0.0,0.0,0.0,0.8948884089272858
517,50,3,0.01,1.2,30,4,20,1,2,35,20,0.0,0.0,0.0,0.9092872570194385
518,50,3,0.01,1.2,30,4,20,1,2,35,25,0.0,0.0,0.0,0.8934485241180705
519,50,3,0.01,1.2,30,4,20,1,2,35,30,0.0,0.0,0.0,0.89056875449964
520,50,3,0.01,1.2,30,4,20,1,2,40,10,0.09935205183585313,1.0,0.1807465618860511,0.09935205183585313
521,50,3,0.01,1.2,30,4,20,1,2,40,15,0.0,0.0,0.0,0.9020878329733621
522,50,3,0.01,1.2,30,4,20,1,2,40,20,0.0,0.0,0.0,0.8977681785457163
523,50,3,0.01,1.2,30,4,20,1,2,40,25,0.0,0.0,0.0,0.89056875449964
524,50,3,0.01,1.2,30,4,20,1,2,40,30,0.0,0.0,0.0,0.9013678905687545
